Event_Type,Event_Potential_Impact,Event_Confidence,Event_Priority,Event_Probablity,Amount,Event_Status
1.2971874445,-0.4636638616,0.0035765915,-0.6027190292,-0.6661520838,-0.1478751627,0
-0.9847049016,0.4329898009,1.8476929246,-1.7201789247,-1.082664657,-0.2582890352,0
1.9286759597,-1.1839054567,-0.2882326685,-0.5224916583,-1.2658512946,0.144125416,0
1.4648457684,-0.9452348702,0.4273668781,-1.3765175913,-1.2829477198,-0.2582521198,0
-0.4937896898,1.3259413439,0.5214996246,0.5323390815,0.3128177196,-0.3292772922,0
1.4067238577,-1.3352305013,0.4320239755,-1.5772657169,-1.454458224,-0.0825349574,0
1.7331756791,-0.6909361444,-3.1990973366,-0.548396519,2.3972362535,0.2283293756,0
-2.262657911,0.0725824969,1.7621515117,2.0196962289,-2.3877245378,0.41870194,0
-0.334677043,0.4681191108,1.8343003704,-0.2198628035,-0.3098209442,-0.2732028448,0
-1.8154180691,-1.1976332038,2.8347249325,-0.3517101577,4.5440580921,0.1588177334,0
1.0989408566,-0.2172957886,0.8791188302,0.4072903719,-0.7632804018,-0.1133962069,0
0.9941004486,-0.4497708658,-0.045731286,-0.5829830722,-0.7864649883,0.1038138317,0
-1.9489785382,-0.2755730908,1.6828642987,-2.0878581124,-1.1490088726,0.2216476936,0
2.0407538461,-0.1395359705,-3.1917197805,-0.6150981053,2.6606004262,-0.2914390377,0
-0.6481044974,0.0658571281,1.6462318996,-1.7264226601,-0.2264665635,-0.3158400974,0
-1.5939732806,1.705613008,1.9888221543,2.7049322004,-0.8831799344,-0.3292772922,0
-1.5805474446,-2.5039540964,-2.0308699762,-1.8552085299,-1.974337331,3.4463529473,0
1.1626149879,-0.0690370678,0.8746190541,0.1567786707,-0.5572225339,-0.2768943818,0
1.8483426019,0.2401397422,0.1441264546,3.6319293115,-0.1136424847,-0.3293142076,0
-1.7746479576,2.0462046542,-0.4995862183,0.4310388916,-1.0158248255,-0.2213367495,0
1.1673153524,-0.2023667052,1.2289019874,0.8710527603,-1.1185155898,-0.2717262299,0
-0.5948358429,-0.8349503856,1.4193679152,-0.6021144683,-0.087440134,-0.1144667526,0
-0.5607263045,-0.4598648113,0.2714766342,-1.6353166193,1.7599810269,0.0167673886,0
2.0563587851,-0.0700696159,-1.0672369559,0.4222969141,-0.1652216848,-0.3155078591,0
-5.2616543398,4.1755541215,-3.7063125699,-2.5107375879,-2.5936238451,-0.3283913233,0
1.2279724458,0.2903060184,-0.9774095918,1.3286676814,2.3447677442,-0.2763775666,0
2.0241337509,-1.1018543109,0.2234787111,-0.408970744,-1.6274175027,-0.1626413108,0
-0.8507100316,-0.3726854345,2.6994313875,-1.6825899735,-1.5506003196,0.033748459,0
1.9109733494,0.3067997892,-2.5899700939,1.4338764646,1.1923433616,-0.0147583376,0
1.5093795975,-2.1692758025,-0.852136296,-0.7474132696,-1.4775974647,0.9082735804,0
-6.0917837811,5.0029219351,-1.3715482796,-2.4230295279,-2.033797683,-0.3292403768,0
-0.8155531138,0.5058370405,2.2280846431,0.4380783843,-0.865523978,-0.2871568547,0
1.5573791676,-0.9425925379,0.0961327072,-1.5187861691,-1.074624575,-0.2397944347,0
1.6214628571,-1.0768988298,-0.4599342489,0.4597645522,-0.7758607257,0.4320653041,0
1.5837640893,-0.4756817898,-2.7151481875,0.4442653065,1.353384063,0.3148959189,0
-1.1853824063,1.2138444381,1.7035444443,1.7867942024,-1.1849427243,-0.2558526207,0
-0.3330420613,-0.1129026881,3.0208547446,-0.7033797672,-1.5164010863,-0.1626413108,0
1.3264404922,-0.7774834205,1.3479853715,-0.6147727727,-1.7454195226,-0.23983135,0
-0.1394640044,-2.5133099346,0.4197424996,0.7128488612,-1.4167109874,2.0186140871,0
-1.2030631074,-0.6518310457,-1.5886953367,-1.603847748,3.1071526727,-0.2139536755,0
-2.6481419509,-0.6727739141,1.3158724502,0.3837531133,-1.4401025216,0.4062245449,0
1.8590091438,-1.3826820713,-0.5562831889,-0.6953765748,-1.2818227831,0.2991699711,0
2.0368114271,-0.2424644464,-1.6322956891,0.1269507286,0.1909378748,-0.1290483239,0
2.0072148808,-0.070730581,-2.2538436402,0.9610283445,1.0761347864,-0.1616076805,0
-3.8854770265,-0.8452301008,0.1162348325,-2.8095246884,-1.2518748209,-0.1622721571,0
-3.0692856473,2.4574762967,-1.0894425845,0.0162177816,-1.3451816356,-0.238834635,0
-4.3545939994,4.0686902092,-0.1143732448,0.7544726158,-0.7229367555,-0.2844989481,0
-0.5769850705,1.3052289254,1.1969894078,0.0087611079,0.0183235125,-0.3287973924,0
-0.1297776108,0.1415474555,-0.8947018697,-0.4576622446,0.8106079809,0.3586406326,1
-0.873659587,1.5925970239,-1.0133976211,-1.5509282783,1.3154592196,-0.3286866463,0
-2.1084489407,0.1162849681,-3.1692255621,-0.649841969,-4.8091831894,5.8744245108,0
-0.3217858711,0.3823717792,0.1621612793,-0.9581398477,1.8399879309,-0.2800691036,0
1.2775517765,-0.4813226763,0.5998590083,-0.6262334965,-0.9795435297,-0.1696552312,0
1.3023779651,-0.6065293082,-0.6819861929,-1.9046033962,1.3266231068,-0.3283913233,0
2.1735987416,-1.8127064224,-0.0173346988,-1.5908842718,-1.9488845574,-0.2401635884,0
1.544026413,-0.761242909,-0.1743340286,-1.3981111066,-0.8987199109,-0.332045945,0
-1.5902295817,-1.7477469753,2.0146440519,-2.0168493095,1.4584079119,-0.1849751098,0
-0.3811474481,-0.5038402126,1.7723516771,-0.7618155376,-1.544003212,0.295663011,0
1.2298828771,0.1549107828,1.0523944309,0.3722574814,-0.8439181185,-0.2878213314,0
-0.308661566,0.8792580857,1.5660812025,0.7761203564,0.0627762931,-0.3185349194,0
1.2798985988,-0.7027449793,0.0219403159,-0.7175762097,-0.5451246302,-0.2656351939,0
-0.9165696046,0.9642543841,-0.3721710695,-0.706663631,0.306086168,-0.298748281,0
2.2017546099,-0.7048484444,-1.3111835295,-0.612571333,-0.2059099228,-0.2767098049,0
-1.0046162454,0.6716536464,1.8858866058,0.0712000718,-0.7421268169,-0.3277268466,0
1.2398170065,0.1282278819,0.3765644428,0.4353757142,-0.3368851398,-0.324773617,0
1.5259160878,-1.1377863328,-0.1476650347,-1.7975164799,-0.7120494635,-0.2767098049,0
1.6777583193,-1.7772301986,-1.1781408222,-1.0886380409,-0.1553879523,0.407036683,0
1.2780371481,0.4596884379,-0.1267422259,1.1116960463,-0.0146726576,-0.3283913233,0
1.1507413767,0.078210503,0.3671863323,1.4128134646,-0.2870560461,-0.2763775666,0
-0.7841933374,0.6306607305,2.168824536,0.0593217056,-0.9151683345,-0.2785555734,0
-4.0257486304,0.6949614627,0.1330395856,-3.748178782,-2.7655810473,-0.1585437047,0
-4.3276781187,3.7180668618,-0.0618698126,1.3684333815,-1.7397239561,-0.2213736649,0
1.7475199254,0.295832366,-0.2199716276,3.8527601506,0.0923653934,-0.052891915,0
-0.9296805405,1.0220654749,1.3780691059,-1.2731597756,-0.3273335213,-0.3246997863,0
-0.0236692493,1.1369364099,-0.1673117743,-0.0249906923,0.9189785591,-0.2774850277,0
2.0536566785,-0.0023453341,-1.0500324737,0.4014535697,-0.0420161457,-0.324773617,0
-5.5761847575,-6.4350457646,2.4385573717,1.5372003428,4.8563177415,0.0368493501,0
0.911762413,-1.5984311565,1.1975990879,-0.7626709282,-2.2306912124,0.420990693,0
-0.8157018904,1.2504433254,1.2353986392,0.7986625764,-0.1048665297,-0.2582890352,0
0.9769520636,-0.0635272569,0.5339897611,1.5881694693,-0.5352416124,-0.0149798298,0
1.3180174917,0.5041751292,-0.5533796578,0.7080254088,0.7599761025,-0.3283913233,0
-0.3464097604,0.3988234788,-2.2129682162,-2.0511684119,0.5989821363,-0.2582521198,0
2.0519901003,0.1746925894,-1.8712544407,1.098351438,0.8360173203,-0.3283913233,0
-0.9941831618,0.7758248802,2.2252241237,0.2213296392,1.1748697949,-0.3283913233,0
1.8470187198,0.0903715285,-1.9017885625,1.3400620094,0.5312643771,0.1123781976,0
1.4479983877,-2.1849841151,-0.0225305605,-0.7860642016,-1.456562276,0.6837542985,0
-1.1240405547,0.6025063371,0.9590679631,-1.4446094328,1.7032428848,-0.3273207776,0
0.0344165477,0.8689290643,0.3057784435,-0.5814849225,0.4449778328,-0.3287973924,0
1.1281921535,-0.1643481077,1.1372876822,0.6759564622,-1.2189263028,-0.1779611895,0
1.3350531538,0.3314640264,-2.0577627767,-0.3461753553,2.5832338224,-0.3292772922,0
-0.3792345576,-0.0951985746,1.2258041174,-0.5204678977,-2.0076270097,0.1905280365,0
-0.6665826312,-0.6197061105,2.8936231535,-1.2131666628,-1.2758426093,-0.3232231715,0
-0.6189615272,1.3025872525,1.1826537014,-0.0468616184,0.2677685639,-0.325475009,0
-0.7908899596,-0.5721612183,2.2796946376,-1.8938714552,-0.4488816727,-0.3154709437,0
-0.4020472639,0.7445325604,2.0362790095,0.4086116612,0.3000412582,-0.324773617,0
1.1744022938,0.2023694667,0.7036110346,0.6991656218,-0.5624483672,-0.3155816898,0
-0.9487373298,-0.2831955631,-0.3177480403,-2.0721206393,1.7677991464,-0.0736752685,0
1.9990613193,-0.3157461662,-0.5811004206,0.2628128575,-0.178539915,-0.3283913233,0
-0.9309666409,1.0841744235,2.0723964764,0.8297349165,0.1730457876,-0.212107907,0
1.159176748,-0.5723580536,0.2767116814,-0.6116201875,-1.0989811901,-0.1125840688,0
1.2950024472,0.2722591428,-0.1591660301,0.3056042837,0.2501618189,-0.324773617,0
-0.9910937772,2.002337296,-0.2409352153,4.0806023198,0.7764267725,-0.2928787371,0
-1.0024358629,-0.8178055568,1.8381878822,-2.3102500581,-0.6928141016,-0.2397944347,0
-0.7887669839,1.5210410437,-1.2787842352,-0.6929006621,0.3672503228,-0.325475009,0
-0.5943115858,1.0229111419,1.6695869649,2.3118296747,0.1761563248,-0.3025874795,0
-0.8280562891,1.0448990617,1.0886073178,-0.6867769895,0.7423128351,-0.181098996,0
-0.0444293812,0.0721813242,1.1395057937,0.6412728376,-1.0314027651,-0.2150242212,0
-0.5423922084,0.3831032375,-0.1220748686,-1.5373918426,2.7319181488,-0.2438551254,0
1.9431947302,-0.5332936903,-0.2204935132,0.4208618328,-0.8830819744,-0.2982683812,0
-0.8231683335,0.4184821702,1.8674445765,-0.352258953,0.4653733617,-0.324773617,0
1.0559827952,0.1891848345,1.2284631597,2.7492244524,-0.6460545127,-0.1636380258,0
-3.352129584,-6.5192162819,0.4413578285,-1.0356203888,4.0868631122,-0.007227602,0
1.1260898279,0.0806673814,0.5596846155,1.0130975774,-0.2201022871,-0.2730551833,0
1.2933983675,-0.6274808182,0.7225305591,-0.6025014348,-1.2360495046,-0.2176452125,0
-0.8316999432,-0.8907579277,2.0522783705,-2.2265829623,0.1089969603,-0.2747532903,0
-4.2763351245,3.0002792298,-1.9180755889,-3.5413891652,-1.9868657231,-0.3086785156,0
-1.778376315,0.2089770959,1.6166406122,-1.3281527625,0.4267439713,-0.2324851914,0
0.192864814,-3.2775065797,-1.2763679815,1.2442239074,-1.6201742616,3.0818505814,0
-0.4003263804,0.7990154608,1.8184944706,2.524871169,0.2003360056,-0.1002543351,0
0.9900630657,-0.0456496763,0.4428094748,1.378152118,-0.2716203905,-0.0773668055,0
2.0764941213,-0.9568249555,-0.2689778956,-0.2892894157,-1.3130656174,-0.2269478858,0
1.8428929381,-0.3812489153,-0.8181375853,1.5072794217,-0.1177647062,-0.147506009,0
2.0492967507,0.2668948136,-2.5694272451,0.4756917796,0.9651525932,-0.1973417589,0
1.1749759555,-0.1426472965,0.6155155828,0.782974683,-0.7968813848,-0.2089701005,0
2.114555666,-0.0515624082,-2.4303363933,-0.2588046462,0.8713350589,-0.3040640943,0
-0.8741687516,1.043012597,-2.6347072695,-1.2723844591,2.6661956216,-0.0992945355,0
1.3427991158,-1.3360094314,-3.4256803233,-0.3842535202,2.1979454072,0.9742782625,0
0.0305201903,0.6698773712,0.110091863,-0.7750124088,0.4756515536,-0.3189409885,0
-1.910300844,-5.2145545185,-0.914004536,1.5129572237,-1.9797624567,5.487403769,0
-0.6258296269,0.569541481,0.7976326468,-2.0642972314,0.8776836477,-0.2855694938,0
1.9814530148,0.1676633408,-1.7197983041,0.5468927016,0.2423921555,-0.1899586848,0
-0.6642900768,0.7520992665,1.7542203225,-1.3950788482,0.2800827685,-0.300446388,0
1.1923146999,0.3535541669,0.4256165167,0.7145253619,-0.2984425752,-0.3287973924,0
1.8957800333,-1.5672944312,0.8608295358,0.1518985282,-2.0576212943,-0.1218867421,0
-0.4654864671,-0.2063889727,0.9151895916,-1.0294540845,-0.1431575586,0.051098683,0
1.9515791419,-0.2728098349,-1.5498224633,0.4582870265,0.4701319726,0.0086090918,0
-1.2320677574,0.3482396282,0.0380883997,-1.454224291,1.6523166834,0.2999821093,0
1.2607757379,-0.6698894265,0.0327204506,-0.715726655,-0.480517095,-0.2283506699,0
-1.3536244367,1.7225670575,0.4568028355,0.1356471435,-0.3384026219,-0.2841297944,0
0.6891343233,-0.5494558393,-0.0045219206,1.6058023934,-0.4752504667,0.6055675443,0
-0.3550931224,-0.5592256837,2.0582412426,-2.0961077179,-0.1681341754,-0.2519765069,0
-0.2099287677,0.6447084386,0.1898719645,1.0777863866,0.614340278,-0.0531503226,0
-7.5462556379,3.0510327886,-0.5246840028,1.0052278574,0.0404863731,-0.2217059032,0
2.1053490638,-0.2595222254,-2.3370741148,-0.6408846523,0.5211575813,-0.1762999978,0
-1.4865320189,-0.0648500391,1.2650185854,-1.2246709468,-0.1790691319,0.0184285803,0
-1.7240260525,0.3845771202,1.1659034292,0.1290877018,0.9998283617,-0.3228540178,0
0.0398620404,0.7286147217,0.2570420884,-0.5640079088,0.23315909,-0.3155078591,0
-0.6399863146,-0.1784410863,2.2641360802,3.3212012175,-1.6994906722,1.1570462606,0
-1.3059778334,1.7721184803,0.7417298246,0.9123512595,0.4988981132,-0.3283913233,0
2.0743035586,-0.0466392885,-1.124126543,0.3805002347,-0.0652674765,-0.3284282387,0
1.3466938514,-0.1119266003,-1.6725382619,-1.248494316,2.2335463724,-0.2584366967,0
1.258059176,0.1523500717,0.4819728309,0.957292932,0.1211689112,-0.3173536276,0
2.2439618234,-1.4026780721,-0.8937037466,-1.6359607097,-1.2140366904,-0.2217059032,0
-0.6862828356,0.2989841678,1.3237611174,-0.9119593575,1.0880665345,-0.2619805722,0
2.067759093,0.0800077616,-1.8893859054,0.1894298634,0.6887943673,-0.3287973924,0
0.9495065583,-0.789953271,1.103772416,0.2096244537,-1.2284681472,0.0066525772,0
1.9055151017,-1.0679759027,-2.5189131159,-1.2078587496,0.7286941135,0.1809300402,0
-1.0011164932,-0.3650096205,1.8373380636,1.2688126249,1.0631988208,-0.0183022131,0
2.1076192522,0.2514177304,-1.9197376365,0.2800177175,0.5327024619,-0.2657090246,0
-0.8915269599,-0.6065638431,0.6218511558,-2.8090625544,1.528988305,0.2004213557,0
-0.7554547881,0.9373420135,-1.6632647516,1.2482640225,-0.4413411345,-0.3264348087,0
2.0763478297,0.1852067412,-2.2908938501,1.0336798066,0.988859797,-0.2032482181,0
-1.1986290983,1.7509104414,-0.562651799,-0.2512475287,0.1564190793,-0.3292772922,0
-0.0992431956,0.6362426634,0.1839861998,-0.7345089578,0.9185464453,-0.3155078591,0
-0.3949302988,1.2167140513,1.9723830784,2.5822502486,-0.6738077458,-0.3096383152,0
1.5021759101,-1.2282217243,0.2969400791,1.0317736279,-1.4829674979,0.5494561815,0
-1.2532149243,1.7584712449,1.7198164475,2.708741263,-0.0565672748,-0.2533054602,0
-0.44272215,-0.663195206,1.3234609084,-3.3125373176,-1.1170000361,0.1108646674,0
-1.4940889341,-0.1396510553,0.0104808478,-0.532305083,1.3771618994,-0.3320828603,0
2.0007260185,-0.7708045547,-1.4292936597,-1.2690241315,-0.5291596184,-0.1292329007,0
-0.4762559911,0.4546534196,0.1342326407,-0.8979487448,1.0614242282,-0.2407173189,0
-0.7237498167,0.0558110414,0.6897806956,-2.1648964424,0.226128363,-0.1113289462,0
-0.4625952183,0.2918571408,2.3832113568,-0.7355138261,-0.6197434133,-0.2951674901,0
2.0664792956,-0.0333328096,-1.0851520424,0.3996019788,-0.0906995738,-0.324773617,0
1.257213976,0.3148265405,0.2925976144,0.6973331291,-0.4192786705,-0.3273207776,0
0.0633023581,0.8634563498,0.188699173,-0.5151098554,0.9383784214,-0.3283913233,0
-1.3275606842,-0.0124452316,0.7874098362,-0.0572214003,0.6156173824,-0.3233339176,0
1.9406176935,-0.4696516329,-0.1886497329,0.2489604436,-0.6128839772,-0.3316398759,0
2.042485425,-0.2798107814,-0.861307131,-0.1470492324,0.2009462817,-0.3283913233,0
1.1143129197,-1.2682739947,-0.0776313942,-0.939618765,-0.7347389215,0.2464917378,0
-1.3140207545,0.9602056364,1.1783627954,-0.7534198397,-0.3163133326,-0.2597287346,0
-0.5595884655,0.9735413653,2.2215055191,-0.3750367421,0.0561776393,-0.3283913233,0
-2.0981325815,1.7486158151,-1.5981531396,-0.2941521757,1.7850002633,-0.2902208304,0
0.109025888,1.0418739747,-0.1618888026,-0.4912393165,0.9008216637,-0.2564432667,0
-0.6057185212,-0.87103054,1.8615247481,-2.6375831696,-1.1282111054,0.1308358827,0
-0.7017805022,-2.9481577471,-0.493887279,1.8478388128,-1.3441968311,3.3024199187,0
2.0518616197,-0.1088011802,-2.0183805621,0.4849839653,0.2162823371,-0.2397944347,0
-2.4373263699,-0.5356251411,-0.1496623371,-0.3035499197,-0.3555197236,1.2250074573,0
1.4036226007,-1.2475286829,0.3313332758,-1.597393768,-1.3172403647,-0.0659230407,0
-0.3431920059,-0.5280019257,1.57197128,-3.0957681021,-1.4166881095,-0.0737490992,0
2.0122639528,0.1161330535,-1.6053839507,0.3341274462,0.4310170398,-0.3284282387,0
-3.4430559435,-1.987597874,1.2810769972,0.1444774119,1.3600186672,-0.0086303861,0
-1.3962043264,2.6185843984,-6.0367702713,3.5524537098,1.0300913065,-0.3283913233,1
-0.8541031149,0.3835421628,1.9675403813,0.8556856467,0.8031594587,-0.3005940495,0
-0.4301549169,0.5404768673,0.3612159871,-0.9447798628,0.943755846,-0.3283913233,0
1.2613024657,-0.0577047626,0.4297014168,-0.1992988919,-0.3906438698,-0.3153601976,0
-1.5821624098,-0.9345934244,1.2664668165,-1.7307211499,-0.8949512385,1.0249630658,0
-1.6974490418,-0.0815367086,1.0202442534,1.5891109117,0.4022569396,-0.1499793388,0
-2.2215558719,1.2619866733,2.0476424066,4.6592677275,-0.535940633,1.0680802183,0
0.995607364,-0.5161359775,1.2479097264,0.8626271402,-1.3203524828,-0.0552544987,0
1.5623010612,-2.0625369563,-0.9230412952,-1.0143028792,0.5362087484,0.3698629052,0
-1.0030578586,-0.4671470099,1.1755545932,-3.7778541486,1.5271466578,-0.2873783469,0
1.9238361457,-0.954203856,-0.5491758114,0.3608780625,-0.6814585436,-0.0589091204,0
0.2610854642,-2.4111784145,-0.5641156384,-0.2133412296,-1.1857571707,1.627975639,0
1.1342736082,-1.1536092864,1.194705732,-0.3402691585,-1.8022375362,-0.0112513774,0
-1.0361402855,0.5200637426,-0.1866250212,-0.6718841122,1.592024188,-0.0261282716,0
0.4173271224,-1.2437301204,0.6459367285,1.5988679335,-1.0535365756,0.9410544292,0
-0.5099051538,-2.6293704346,0.3886480061,1.7570711271,-1.0686844964,2.4988830542,0
-2.4339379382,-1.0623640735,-0.7565617823,-3.8806462871,3.7031127206,-0.2649707172,0
-1.2176385607,1.3311268435,0.6535739542,2.4653768117,-0.1846725884,-0.3238138174,0
1.2449143293,-0.0742925939,0.3940568287,-0.120344979,0.0424763458,-0.2768943818,0
-6.7494240638,3.6601134739,-1.4697039031,-0.9020036093,-2.0056779371,-0.3134405983,0
-0.8641266662,0.7823622685,1.9369237479,0.352454425,0.1780367864,-0.0967473749,0
2.124154359,-0.9109219839,-1.6610707313,-1.2942672379,0.2617470851,-0.3283913233,0
-0.9910586298,1.4579852924,0.3198955999,-0.6811769283,0.8581034327,-0.3287973924,0
-0.7580794233,1.4356099642,0.4123366159,2.7241530967,1.4384053992,-0.251090538,0
-0.8880219216,0.5783277965,0.275311803,-1.1261017556,-0.3745756764,-0.1775920358,0
0.1183499895,1.0632773377,-0.164886535,0.565299995,0.8258641436,-0.2214474957,0
2.1180825134,0.0336733473,-2.5023371072,0.3515954069,0.736112423,-0.3320828603,0
1.1550966051,0.0336987408,-0.090881407,1.0269574866,0.4350317161,-0.2081948777,0
-1.5478770717,1.3962870675,1.2463033415,-0.7507741369,0.9805426842,-0.3228909331,0
-0.9490829391,-0.45967026,2.2873501046,-2.2020403078,-0.163963502,-0.2176452125,0
1.9790283051,-0.5464404999,-0.2498374134,0.4956838236,-0.9134122776,-0.2896301845,0
1.4336738019,-1.4429440645,-1.233566796,-2.4418877294,0.9089984932,-0.0115467004,0
0.1705201575,-2.0215934516,1.0504946663,2.642385427,-2.024422353,1.6507155071,0
-0.3465304183,0.6591071129,1.8386646499,2.7432406715,0.8781241111,-0.0530026612,0
0.340988106,-0.7301216354,-0.5109422705,-3.0209795019,1.8129608156,-0.2767098049,0
1.0050147599,0.0898416644,0.4047503809,0.9334592892,0.0757845986,-0.1290852393,0
-1.4412139006,-0.0786043182,0.4498977589,-1.9003522435,0.2830612047,-0.3283913233,0
-3.3179381621,-1.1902964896,-1.942517836,-0.1158394228,0.8744548549,0.1847323233,0
-0.9664618001,0.7169767699,1.9885938913,-0.6558726246,0.538420459,-0.2582890352,0
-6.5274310835,-7.6607842321,1.6111407565,0.6048882987,3.329511047,0.202747024,0
2.0927370592,-0.9268138175,-1.3381710009,-1.0035430176,-0.5281707003,-0.11321163,0
0.9568226647,-0.0585964546,0.5026202906,1.1895321008,-0.3741534359,0.0055082007,0
2.1990478594,-1.3754675084,-1.1580099697,-1.7727113519,-0.3658836203,-0.3136251752,0
-0.6828823064,-0.317060645,1.7575605079,-2.9568598,-0.8740442645,-0.2198601347,0
-0.8526421724,1.4723517545,0.5580121307,1.3894116548,0.2617056333,-0.0690239318,0
-0.84847765,1.5361778582,0.4111655047,0.963707092,0.60938621,-0.2694005616,0
-1.5814557639,1.8949147379,0.98565648,-0.4379952084,0.081580042,-0.2889657079,0
-1.0703870351,1.0659805407,1.5045578932,-0.4726593674,0.4621195908,-0.325475009,0
1.9822756498,-1.112719376,-0.3582322838,-0.3052460754,-1.3201117904,-0.0367598982,0
1.2530519163,-0.0638665565,0.3121316304,-0.1093074215,-0.4998063069,-0.3182026811,0
1.2565507666,0.4175365775,0.3242151831,0.6851443871,-0.2936044095,-0.324773617,0
-5.7122613209,-9.4462880795,-0.7692206016,3.7576578768,8.2342147657,0.7864528586,0
1.4698373576,-1.7821749091,0.4243555421,0.8943367242,-1.7017058364,0.5317368038,0
1.3795464074,-1.0658506328,0.6282339789,-1.1484059272,-1.8066177296,-0.0830517725,0
2.0498346756,0.139095623,-1.765805602,0.2433902879,0.6269383005,-0.3284282387,0
